Str. di prima assegnazione;Anno;Data di presentazione;Tipo di segnalazione - codice;Tipo di segnalazione - descrizione;Area tematica - codice;Descrizione area tematica;Argomento - codice;Descrizione argomento;Tipo arrivo - codice;Descrizione tipo arrivo;Canale di risposta - codice;Descr. modalità di risposta;Punto esclamativo SI/NO;Municipio di riferimento (tramite geo-localizzazione)
MUNICIPIO ROMA XIV (EX MUNICIPIO XIX);2020;28/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;47;CASSONETTO CARTA PIENO/RIBALTATO/DANNEGGIATO;7;Portale;6;Web;NO;14
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;28/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;5;Email;4;Email;NO;2
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;28/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;28/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;28/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;4;Telefono;5;Telefono;NO;8
SEGRETARIATO  GENERALE - DIREZIONE ANAGRAFE;2020;28/04/2020;1;Reclamo;9;INNOVAZIONE E SMART CITY;225;PORTALE ANAGRAFICO - DISFUNZIONE SERVIZI ON LINE;7;Portale;6;Web;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  VIII GRUPPO TINTORETTO -(EX GRUPPO XI);2020;28/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;375;VEICOLO ABBANDONATO;7;Portale;6;Web;NO;8
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;28/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;207;PARCHI, VILLE E GIARDINI - MANCATA PULIZIA;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  IX GRUPPO EUR -(EX GRUPPO XII);2020;28/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;378;MARCIAPIEDI - PRESENZA BUCHE O FESSURE;7;Portale;6;Web;NO;9
POLIZIA LOCALE ROMA CAPITALE -  VIII GRUPPO TINTORETTO -(EX GRUPPO XI);2020;28/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;375;VEICOLO ABBANDONATO;7;Portale;6;Web;NO;8
MUNICIPIO ROMA VII  (EX MUNICIPI IX E X);2020;28/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;49;CASSONETTO PLASTICA PIENO/RIBALTATO/DANNEGGIATO;5;Email;4;Email;NO;7
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;28/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO SVILUPPO ECONOMICO E ATTIVITA' PRODUTTIVE - FORMAZIONE E LAVORO;2020;28/04/2020;6;Segnalazione;4;COMMERCIO IMPRESA;88;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE COMMERCIALI;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  IV GRUPPO TIBURTINO -(EX GRUPPO V);2020;28/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;4
DIPARTIMENTO POLITICHE SOCIALI, SUSSIDIARIETA' E SALUTE;2020;28/04/2020;1;Reclamo;15;SOCIALE;96;DIFFICOLTÀ DI ACCESSO AI SERVIZI SOCIALI;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  VI GRUPPO TORRI -(EX GRUPPO VIII;2020;28/04/2020;6;Segnalazione;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;7;Portale;6;Web;NO;6
POLIZIA LOCALE ROMA CAPITALE -  II GRUPPO PARIOLI -(EX GRUPPO II);2020;28/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;2
POLIZIA LOCALE ROMA CAPITALE -  XII GRUPPO MONTEVERDE -(EX GRUPPO XVI);2020;28/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;12
POLIZIA LOCALE ROMA CAPITALE -  XIII GRUPPO AURELIO -(EX GRUPPO XVIII);2020;28/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;130;DISTURBO QUIETE PUBBLICA;7;Portale;6;Web;NO;13
POLIZIA LOCALE ROMA CAPITALE -  I GRUPPO TREVI -(EX GRUPPO I);2020;28/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;288;SICUREZZA E PROTEZIONE CIVILE - PERICOLO PER L'INCOLUMITA PUBBLICA;7;Portale;6;Web;NO;1
MUNICIPIO ROMA IX (EX MUNICIPIO XII);2020;28/04/2020;6;Segnalazione;12;PATRIMONIO;214;PATRIMONIO IMMOBILIARE COMUNALE - DEGRADO;7;Portale;6;Web;NO;9
MUNICIPIO ROMA IX (EX MUNICIPIO XII);2020;28/04/2020;6;Segnalazione;12;PATRIMONIO;214;PATRIMONIO IMMOBILIARE COMUNALE - DEGRADO;7;Portale;6;Web;NO;9
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;28/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;207;PARCHI, VILLE E GIARDINI - MANCATA PULIZIA;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  I GRUPPO TREVI -(EX GRUPPO I);2020;28/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;1
POLIZIA LOCALE ROMA CAPITALE -  III GRUPPO NOMENTANO -(EX GRUPPO IV);2020;28/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;3
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;28/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  XII GRUPPO MONTEVERDE -(EX GRUPPO XVI);2020;28/04/2020;1;Reclamo;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;7;Portale;6;Web;NO;12
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;28/04/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;6
MUNICIPIO ROMA II  (EX MUNICIPI II E III);2020;28/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;303;SPAZZAMENTO SEDE STRADALE - MANCATA PULIZIA;7;Portale;6;Web;NO;2
MUNICIPIO ROMA VIII (EX MUNICIPIO XI);2020;29/04/2020;6;Segnalazione;1;AMBIENTE;259;RIFIUTI ABBANDONATI - PERICOLO PER L'INCOLUMITA PUBBLICA;7;Portale;6;Web;NO;8
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;29/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;7
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;29/04/2020;1;Reclamo;9;INNOVAZIONE E SMART CITY;225;PORTALE ANAGRAFICO - DISFUNZIONE SERVIZI ON LINE;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;207;PARCHI, VILLE E GIARDINI - MANCATA PULIZIA;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;207;PARCHI, VILLE E GIARDINI - MANCATA PULIZIA;8;CRM 060606;5;Telefono;NO;n.a.
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;29/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;12
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;29/04/2020;1;Reclamo;1;AMBIENTE;79;DIFFICOLTÀ DI ACCESSO AI SERVIZI  AMBIENTALI;7;Portale;6;Web;NO;1
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;29/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;4
MUNICIPIO ROMA VIII (EX MUNICIPIO XI);2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;274;SEGNALETICA POCO VISIBILE;7;Portale;6;Web;NO;8
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;29/04/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;4
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;5;Email;4;Email;NO;1
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;207;PARCHI, VILLE E GIARDINI - MANCATA PULIZIA;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;212;PARCHI, VILLE E GIARDINI - MANCATO TAGLIO ERBA;5;Email;4;Email;NO;7
POLIZIA LOCALE ROMA CAPITALE -  III GRUPPO NOMENTANO -(EX GRUPPO IV);2020;29/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;380;SOSTA SU MARCIAPIEDE - GRAVE INTRALCIO;7;Portale;6;Web;NO;3
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;29/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;6;ALBERI PERICOLANTI;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA IV (EX MUNICIPIO V);2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;190;MARCIAPIEDI - RADICI INTORNO AD ALBERI;7;Portale;6;Web;NO;4
MUNICIPIO ROMA III (EX MUNICIPIO IV);2020;29/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;150;ILLUMINAZIONE PUBBLICA - GUASTI;7;Portale;6;Web;NO;3
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;5;Email;4;Email;NO;13
POLIZIA LOCALE ROMA CAPITALE -  XIII GRUPPO AURELIO -(EX GRUPPO XVIII);2020;29/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;13
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;304;SPAZZAMENTO SU AREE A VERDE;7;Portale;6;Web;NO;10
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;207;PARCHI, VILLE E GIARDINI - MANCATA PULIZIA;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;29/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;10;PEC;4;Email;NO;5
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;212;PARCHI, VILLE E GIARDINI - MANCATO TAGLIO ERBA;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA IV (EX MUNICIPIO V);2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;212;PARCHI, VILLE E GIARDINI - MANCATO TAGLIO ERBA;5;Email;4;Email;NO;4
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;212;PARCHI, VILLE E GIARDINI - MANCATO TAGLIO ERBA;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;29/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;29/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;182;MANUTENZIONE DELLA CITTÀ - MANCATO INTERVENTO;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  V GRUPPO CASILINO -(EX GRUPPO VII);2020;29/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;383;ASSEMBRAMENTI;7;Portale;6;Web;NO;5
POLIZIA LOCALE ROMA CAPITALE -  X GRUPPO MARE -(EX GRUPPO XIII);2020;29/04/2020;6;Segnalazione;1;AMBIENTE;382;DISCARICHE ABUSIVE;7;Portale;6;Web;NO;10
POLIZIA LOCALE ROMA CAPITALE -  I GRUPPO TREVI -(EX GRUPPO I);2020;29/04/2020;6;Segnalazione;4;COMMERCIO IMPRESA;371;OCCUPAZIONE SUOLO PUBBLICO ABUSIVO/NON REGOLARE;7;Portale;6;Web;NO;1
MUNICIPIO ROMA VI (EX MUNICIPIO VIII);2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;374;BUCHE E DISSESTO STRADALE;8;CRM 060606;5;Telefono;NO;n.a.
SEGRETARIATO  GENERALE - DIREZIONE ANAGRAFE;2020;29/04/2020;6;Segnalazione;9;INNOVAZIONE E SMART CITY;90;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE SCOLASTICI;8;CRM 060606;5;Telefono;NO;n.a.
POLIZIA LOCALE ROMA CAPITALE -  IX GRUPPO EUR -(EX GRUPPO XII);2020;29/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;40;! CADUTA DI RAMI/ALBERI SU SUOLO PUBBLICO;7;Portale;6;Web;SI;9
MUNICIPIO ROMA III (EX MUNICIPIO IV);2020;29/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;7;Portale;6;Web;NO;3
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;29/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;207;PARCHI, VILLE E GIARDINI - MANCATA PULIZIA;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO PATRIMONIO  - SVILUPPO E VALORIZZAZIONE;2020;29/04/2020;6;Segnalazione;9;INNOVAZIONE E SMART CITY;90;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE SCOLASTICI;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;170;MANCATA POTATURA E TAGLIO ERBA SCUOLE;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;257;RIFACIMENTO STRISCE PEDONALI;7;Portale;6;Web;NO;5
DIPARTIMENTO COMUNICAZIONE;2020;29/04/2020;1;Reclamo;17;TRIBUTI E CONTRAVVENZIONI;135;ECCESSIVI TEMPI DI ATTESA DEI PROCEDIMENTI TRIBUTARI;10;PEC;7;PEC;NO;n.a.
DIPARTIMENTO SVILUPPO ECONOMICO E ATTIVITA' PRODUTTIVE - FORMAZIONE E LAVORO;2020;29/04/2020;1;Reclamo;4;COMMERCIO IMPRESA;82;DIFFICOLTÀ DI ACCESSO AI SERVIZI COMMERCIALI;7;Portale;6;Web;NO;n.a.
MUNICIPIO ROMA IX (EX MUNICIPIO XII);2020;29/04/2020;6;Segnalazione;9;INNOVAZIONE E SMART CITY;90;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE SCOLASTICI;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO SVILUPPO INFRASTRUTTURE E MANUTENZIONE URBANA;2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;144;FONTANELLE DA REVISIONARE - PULIRE - SOSTITUIRE;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;303;SPAZZAMENTO SEDE STRADALE - MANCATA PULIZIA;7;Portale;6;Web;NO;5
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;29/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;10;PEC;7;PEC;NO;1
POLIZIA LOCALE ROMA CAPITALE -  I GRUPPO TREVI -(EX GRUPPO I);2020;29/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;381;SOSTA SU SPAZIO RISERVATO;7;Portale;6;Web;NO;1
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;29/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;47;CASSONETTO CARTA PIENO/RIBALTATO/DANNEGGIATO;10;PEC;7;PEC;NO;1
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;29/04/2020;1;Reclamo;1;AMBIENTE;78;DERATTIZZAZIONE;10;PEC;7;PEC;NO;1
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;29/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;298;! SOSTA SU ATTRAVERSAMENTO PEDONALE;7;Portale;6;Web;SI;7
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;375;VEICOLO ABBANDONATO;7;Portale;6;Web;NO;7
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;29/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;38;CADITOIE/TOMBINI - MANCATA PULIZIA;10;PEC;7;PEC;NO;1
POLIZIA LOCALE ROMA CAPITALE -  XIV GRUPPO MONTEMARIO -(EX GRUPPO XIX);2020;29/04/2020;6;Segnalazione;14;SICUREZZA URBANA E PROTEZIONE CIVILE;378;MARCIAPIEDI - PRESENZA BUCHE O FESSURE;7;Portale;6;Web;NO;14
POLIZIA LOCALE ROMA CAPITALE -  VII GRUPPO TUSCOLANO -(EX GRUPPO X);2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;375;VEICOLO ABBANDONATO;7;Portale;6;Web;NO;7
POLIZIA LOCALE ROMA CAPITALE -  VI GRUPPO TORRI -(EX GRUPPO VIII;2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;37;CADITOIE/TOMBINI - FUORIUSCITA ACQUA/LIQUAMI;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;29/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;172;MANCATA RACCOLTA RIFIUTI;7;Portale;6;Web;NO;10
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;6;Call Center;1;Di persona;NO;10
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO PATRIMONIO  - SVILUPPO E VALORIZZAZIONE;2020;29/04/2020;6;Segnalazione;9;INNOVAZIONE E SMART CITY;90;DIFFICOLTÀ DI ACCESSO AI SERVIZI ON LINE SCOLASTICI;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;258;RIFIUTI ABBANDONATI;6;Call Center;6;Web;NO;5
MUNICIPIO ROMA I (EX MUNICIPI I E XVII);2020;29/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;150;ILLUMINAZIONE PUBBLICA - GUASTI;7;Portale;6;Web;NO;1
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;38;CADITOIE/TOMBINI - MANCATA PULIZIA;8;CRM 060606;5;Telefono;NO;n.a.
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;182;MANUTENZIONE DELLA CITTÀ - MANCATO INTERVENTO;5;Email;4;Email;NO;5
MUNICIPIO ROMA X  (EX MUNICIPIO XIII);2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;304;SPAZZAMENTO SU AREE A VERDE;7;Portale;6;Web;NO;10
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;29/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;206;PARCHI, VILLE E GIARDINI - ILLUMINAZIONE CARENTE;5;Email;5;Telefono;NO;5
MUNICIPIO ROMA IV (EX MUNICIPIO V);2020;29/04/2020;1;Reclamo;11;OPERE E MANUTENZIONE DELLA CITTÀ;180;MANCATO TAGLIO ERBA;7;Portale;6;Web;NO;4
DIPARTIMENTO TUTELA AMBIENTALE - PROTEZIONE CIVILE;2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;169;MANCATA POTATURA ALBERI;8;CRM 060606;5;Telefono;NO;n.a.
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;303;SPAZZAMENTO SEDE STRADALE - MANCATA PULIZIA;7;Portale;6;Web;NO;5
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;49;CASSONETTO PLASTICA PIENO/RIBALTATO/DANNEGGIATO;7;Portale;6;Web;NO;5
MUNICIPIO ROMA V (EX MUNICIPI VI E VII);2020;29/04/2020;6;Segnalazione;11;OPERE E MANUTENZIONE DELLA CITTÀ;47;CASSONETTO CARTA PIENO/RIBALTATO/DANNEGGIATO;7;Portale;6;Web;NO;5
CORPO DI POLIZIA LOCALE DI ROMA CAPITALE;2020;29/04/2020;6;Segnalazione;10;MOBILITÀ E TRASPORTI;296;! SOSTA SELVAGGIA - RIMOZIONE VEICOLI IN INTRALCIO;7;Portale;6;Web;SI;13
