Latitude,Longitude,Year,Month,accidents,Index
41.815,12.575,2019,11,0,0.0
41.815,12.575,2019,12,0,0.0
41.815,12.575,2020,1,0,0.0
41.835,12.455,2019,1,0,0.0
41.835,12.455,2019,2,0,0.0
41.835,12.455,2019,3,1,1.0
41.835,12.455,2019,4,0,0.0
41.835,12.455,2019,5,0,0.0
41.835,12.455,2019,6,0,0.0
41.835,12.455,2019,7,0,0.0
41.835,12.455,2019,9,0,0.0
41.835,12.455,2019,10,1,1.0
41.835,12.455,2019,11,2,2.0
41.835,12.455,2019,12,0,0.0
41.835,12.455,2020,1,0,0.0
41.835,12.455,2020,2,0,0.0
41.765,12.555,2019,1,0,0.0
41.765,12.555,-1,-1,0,0.0
41.765,12.555,2019,3,0,0.0
41.765,12.555,2019,10,0,0.0
41.765,12.555,2019,11,1,1.0
41.835,12.505,2019,1,0,0.0
41.835,12.505,2019,2,0,0.0
41.835,12.505,2019,3,0,0.0
41.835,12.505,2019,4,0,0.0
41.835,12.505,2019,5,0,0.0
41.835,12.505,2019,6,0,0.0
41.835,12.505,2019,7,0,0.0
41.835,12.505,2019,8,0,0.0
41.835,12.505,2019,9,0,0.0
41.835,12.505,2019,10,0,0.0
41.835,12.505,2019,11,0,0.0
41.835,12.505,2019,12,0,0.0
41.835,12.505,2020,1,3,3.0
41.855,12.605,2019,1,0,0.0
41.855,12.605,2019,2,0,0.0
41.855,12.605,2019,3,0,0.0
41.855,12.605,2019,4,3,3.0
41.855,12.605,2019,5,0,0.0
41.855,12.605,2019,6,0,0.0
41.855,12.605,2019,7,0,0.0
41.855,12.605,2019,9,0,0.0
41.855,12.605,2019,10,0,0.0
41.855,12.605,2019,11,0,0.0
41.855,12.605,2019,12,0,0.0
41.855,12.605,2020,1,0,0.0
41.855,12.605,2020,2,0,0.0
41.865,12.685,2019,1,0,0.0
41.865,12.685,2019,2,0,0.0
41.865,12.685,2019,3,0,0.0
41.865,12.685,2019,4,0,0.0
41.865,12.685,2019,5,0,0.0
41.865,12.685,2019,6,0,0.0
41.865,12.685,2019,7,0,0.0
41.865,12.685,2019,8,0,0.0
41.865,12.685,2019,9,2,2.0
41.865,12.685,2019,10,0,0.0
41.865,12.685,2019,11,0,0.0
41.865,12.685,2019,12,0,0.0
41.865,12.685,2020,1,0,0.0
41.865,12.685,2020,2,0,0.0
41.885,12.655,2019,1,0,0.0
41.885,12.655,2019,4,0,0.0
41.885,12.655,2019,6,0,0.0
41.885,12.655,2019,9,0,0.0
41.885,12.655,2019,12,0,0.0
41.885,12.655,2020,1,0,0.0
41.885,12.655,2020,2,0,0.0
41.815,12.425,2019,1,0,0.0
41.815,12.425,2019,2,8,8.0
41.815,12.425,2019,3,0,0.0
41.815,12.425,2019,4,2,2.0
41.815,12.425,-1,-1,0,0.0
41.815,12.425,2019,5,0,0.0
41.815,12.425,2019,6,0,0.0
41.815,12.425,2019,7,1,1.0
41.815,12.425,2019,8,0,0.0
41.815,12.425,2019,9,0,0.0
41.815,12.425,2019,10,0,0.0
41.815,12.425,2019,11,0,0.0
41.815,12.425,2019,12,7,7.0
41.815,12.425,2020,1,0,0.0
41.815,12.425,2020,2,0,0.0
41.745,12.365,2019,1,0,0.0
41.745,12.365,2019,2,0,0.0
41.745,12.365,2019,5,0,0.0
41.745,12.365,2019,7,0,0.0
41.745,12.365,2019,8,0,0.0
41.745,12.365,2019,9,0,0.0
41.745,12.365,2019,10,0,0.0
41.745,12.365,2019,11,0,0.0
41.745,12.365,2020,1,0,0.0
41.745,12.365,2020,2,0,0.0
41.965,12.485,2019,1,0,0.0
41.965,12.485,2019,4,0,0.0
41.965,12.485,2019,5,0,0.0
41.965,12.485,2019,6,0,0.0
41.965,12.485,2019,7,0,0.0
41.965,12.485,2019,8,0,0.0
41.965,12.485,2019,9,0,0.0
41.965,12.485,2019,10,0,0.0
41.965,12.485,2019,11,0,0.0
41.965,12.485,2020,1,0,0.0
41.965,12.485,2020,2,0,0.0
41.795,12.375,2019,1,0,0.0
41.795,12.375,2019,3,0,0.0
41.795,12.375,2019,6,0,0.0
41.795,12.375,2019,7,0,0.0
41.795,12.375,2019,10,0,0.0
41.795,12.375,2019,11,0,0.0
41.975,12.535,2019,1,0,0.0
41.975,12.535,2019,2,0,0.0
41.975,12.535,2019,3,0,0.0
41.975,12.535,2019,4,0,0.0
41.975,12.535,2019,5,0,0.0
41.975,12.535,2019,6,0,0.0
41.975,12.535,2019,7,0,0.0
41.975,12.535,2019,8,0,0.0
41.975,12.535,2019,9,0,0.0
41.975,12.535,2019,10,0,0.0
41.975,12.535,2019,11,0,0.0
41.975,12.535,2019,12,0,0.0
41.975,12.535,2020,1,0,0.0
41.945,12.375,2019,1,0,0.0
41.945,12.375,2019,3,0,0.0
41.945,12.375,2019,5,0,0.0
41.945,12.375,2019,7,0,0.0
41.945,12.375,2019,9,0,0.0
41.945,12.375,2019,11,0,0.0
41.945,12.375,2019,12,0,0.0
41.945,12.375,2020,1,0,0.0
41.845,12.615,2019,1,0,0.0
41.845,12.615,2019,2,0,0.0
41.845,12.615,2019,3,0,0.0
41.845,12.615,2019,4,0,0.0
41.845,12.615,2019,5,0,0.0
41.845,12.615,2019,6,0,0.0
41.845,12.615,2019,7,0,0.0
41.845,12.615,2019,8,0,0.0
41.845,12.615,2019,9,0,0.0
41.845,12.615,2019,10,0,0.0
41.845,12.615,2019,11,0,0.0
41.845,12.615,2019,12,8,8.0
41.845,12.615,2020,1,0,0.0
41.845,12.615,2020,2,0,0.0
41.865,12.435,2019,1,0,0.0
41.865,12.435,2019,2,0,0.0
41.865,12.435,2019,3,0,0.0
41.865,12.435,2019,4,0,0.0
41.865,12.435,2019,6,0,0.0
41.865,12.435,2019,9,0,0.0
41.865,12.435,2019,10,0,0.0
41.865,12.435,2019,11,0,0.0
41.865,12.435,2019,12,0,0.0
41.865,12.435,2020,1,2,2.0
41.855,12.575,2019,1,0,0.0
41.855,12.575,2019,2,0,0.0
41.855,12.575,2019,3,0,0.0
41.855,12.575,2019,4,0,0.0
41.855,12.575,2019,5,0,0.0
41.855,12.575,2019,6,0,0.0
41.855,12.575,2019,7,0,0.0
41.855,12.575,2019,9,0,0.0
41.855,12.575,2019,10,0,0.0
41.855,12.575,2019,11,0,0.0
41.855,12.575,2019,12,0,0.0
41.855,12.575,2020,1,0,0.0
41.855,12.575,2020,2,0,0.0
45.395,9.645,2019,1,0,0.0
45.395,9.645,2019,2,0,0.0
45.395,9.645,2019,3,0,0.0
45.395,9.645,2019,4,0,0.0
45.395,9.645,2019,5,0,0.0
45.395,9.645,2019,6,0,0.0
45.395,9.645,2019,7,0,0.0
45.395,9.645,2019,8,0,0.0
45.395,9.645,2019,9,0,0.0
45.395,9.645,2019,10,0,0.0
45.395,9.645,2019,11,0,0.0
45.395,9.645,2019,12,0,0.0
41.835,12.585,2019,1,0,0.0
41.835,12.585,2019,2,0,0.0
41.835,12.585,2019,3,1,1.0
41.835,12.585,2019,5,0,0.0
41.835,12.585,2019,6,0,0.0
41.835,12.585,2019,7,0,0.0
41.835,12.585,2019,9,0,0.0
41.835,12.585,2019,10,0,0.0
41.835,12.585,2019,11,0,0.0
41.835,12.585,2019,12,0,0.0
41.835,12.585,2020,1,1,1.0
41.835,12.585,2020,2,0,0.0
41.795,12.535,2019,1,0,0.0
41.795,12.535,2019,2,0,0.0
41.795,12.535,2019,3,0,0.0
41.795,12.535,2019,4,0,0.0
41.795,12.535,2019,5,0,0.0
41.795,12.535,2019,6,0,0.0
41.795,12.535,2019,7,0,0.0
41.795,12.535,2019,8,0,0.0
41.795,12.535,2019,9,0,0.0
41.795,12.535,2019,10,0,0.0
41.795,12.535,2019,11,0,0.0
41.795,12.535,2019,12,0,0.0
41.795,12.535,2020,1,0,0.0
41.795,12.535,2020,2,0,0.0
41.825,12.315,2019,1,0,0.0
41.825,12.315,2019,2,0,0.0
41.825,12.315,2019,4,0,0.0
41.825,12.315,2019,7,0,0.0
41.825,12.315,2019,10,0,0.0
41.765,12.375,2019,1,0,0.0
41.765,12.375,2019,2,0,0.0
41.765,12.375,2019,3,0,0.0
41.765,12.375,2019,4,0,0.0
41.765,12.375,2019,5,0,0.0
41.765,12.375,2019,6,0,0.0
41.765,12.375,2019,7,0,0.0
41.765,12.375,2019,8,0,0.0
41.765,12.375,2019,9,0,0.0
41.765,12.375,2019,10,0,0.0
41.765,12.375,2019,12,0,0.0
41.765,12.375,2020,2,0,0.0
41.745,12.385,2019,1,0,0.0
41.745,12.385,2019,3,0,0.0
41.745,12.385,2019,4,0,0.0
41.745,12.385,2019,6,0,0.0
41.745,12.385,2019,7,0,0.0
41.745,12.385,2019,8,0,0.0
41.745,12.385,2019,10,0,0.0
41.745,12.385,2020,1,0,0.0
41.745,12.355,2019,1,0,0.0
41.745,12.355,2019,2,0,0.0
41.745,12.355,2019,4,0,0.0
41.745,12.355,2019,5,0,0.0
41.745,12.355,2019,6,0,0.0
41.745,12.355,2019,7,0,0.0
41.745,12.355,2019,8,0,0.0
41.745,12.355,2019,9,0,0.0
41.745,12.355,2019,10,0,0.0
41.745,12.355,2019,12,0,0.0
41.745,12.355,2020,2,0,0.0
41.965,12.475,2019,1,0,0.0
41.965,12.475,2019,2,0,0.0
41.965,12.475,2019,3,0,0.0
41.965,12.475,2019,4,0,0.0
41.965,12.475,2019,5,0,0.0
41.965,12.475,2019,6,0,0.0
41.965,12.475,2019,7,0,0.0
41.965,12.475,2019,9,0,0.0
41.965,12.475,2019,10,0,0.0
41.965,12.475,2019,11,0,0.0
41.965,12.475,2019,12,0,0.0
41.965,12.475,2020,1,0,0.0
41.965,12.475,2020,2,0,0.0
41.935,12.415,2019,1,0,0.0
41.935,12.415,2019,2,0,0.0
41.935,12.415,2019,3,0,0.0
41.935,12.415,2019,4,0,0.0
41.935,12.415,2019,5,0,0.0
41.935,12.415,2019,6,0,0.0
41.935,12.415,2019,7,0,0.0
41.935,12.415,2019,8,0,0.0
41.935,12.415,2019,9,0,0.0
41.935,12.415,2019,10,0,0.0
41.935,12.415,2019,11,0,0.0
41.935,12.415,2019,12,0,0.0
41.935,12.415,2020,1,0,0.0
41.935,12.415,2020,2,0,0.0
41.955,12.555,2019,1,0,0.0
41.955,12.555,2019,3,0,0.0
41.955,12.555,2019,5,0,0.0
41.955,12.555,2019,9,0,0.0
41.955,12.555,2019,10,0,0.0
41.955,12.555,2019,11,0,0.0
41.955,12.555,2019,12,0,0.0
41.955,12.555,2020,1,0,0.0
41.955,12.555,2020,2,0,0.0
41.945,12.505,2019,1,0,0.0
41.945,12.505,2019,2,0,0.0
41.945,12.505,2019,3,0,0.0
41.945,12.505,2019,4,0,0.0
41.945,12.505,2019,5,0,0.0
41.945,12.505,-1,-1,0,0.0
41.945,12.505,2019,6,0,0.0
41.945,12.505,2019,7,0,0.0
41.945,12.505,2019,8,0,0.0
41.945,12.505,2019,9,0,0.0
41.945,12.505,2019,10,0,0.0
41.945,12.505,2019,11,0,0.0
41.945,12.505,2019,12,0,0.0
41.945,12.505,2020,1,0,0.0
41.945,12.505,2020,2,0,0.0
42.065,12.355,2019,1,0,0.0
42.065,12.355,2019,2,0,0.0
42.065,12.355,2019,3,0,0.0
42.065,12.355,2019,5,0,0.0
42.065,12.355,2019,7,0,0.0
42.065,12.355,2019,8,0,0.0
42.065,12.355,2019,9,0,0.0
42.065,12.355,2019,11,0,0.0
42.065,12.355,2019,12,0,0.0
41.965,12.555,2019,1,0,0.0
41.965,12.555,2019,2,0,0.0
41.965,12.555,2019,3,0,0.0
41.965,12.555,2019,7,0,0.0
41.965,12.555,2019,9,0,0.0
41.965,12.555,2020,1,0,0.0
41.855,12.385,2019,1,0,0.0
41.855,12.385,2019,2,0,0.0
41.855,12.385,2019,3,0,0.0
41.855,12.385,2019,4,0,0.0
41.855,12.385,2019,5,0,0.0
41.855,12.385,2019,6,0,0.0
41.855,12.385,2019,7,0,0.0
41.855,12.385,2019,8,0,0.0
41.855,12.385,2019,9,0,0.0
41.855,12.385,2019,10,2,2.0
41.855,12.385,2019,11,0,0.0
41.855,12.385,2019,12,2,2.0
41.855,12.385,2020,1,0,0.0
41.855,12.385,2020,2,0,0.0
41.855,12.465,2019,1,0,0.0
41.855,12.465,2019,2,0,0.0
41.855,12.465,2019,3,0,0.0
41.855,12.465,2019,4,0,0.0
41.855,12.465,2019,5,0,0.0
41.855,12.465,2019,6,0,0.0
41.855,12.465,2019,11,0,0.0
41.855,12.465,2020,2,0,0.0
41.755,12.555,2019,1,0,0.0
42.025,12.465,2019,1,0,0.0
42.025,12.465,2019,4,0,0.0
42.025,12.465,2019,5,0,0.0
42.025,12.465,2019,6,0,0.0
42.025,12.465,2019,7,0,0.0
42.025,12.465,2019,9,0,0.0
42.025,12.465,2019,11,0,0.0
42.025,12.465,2019,12,0,0.0
42.025,12.465,2020,1,0,0.0
41.805,12.485,2019,1,0,0.0
41.805,12.485,2019,2,0,0.0
41.805,12.485,2019,4,0,0.0
41.805,12.485,2019,5,0,0.0
41.805,12.485,2019,6,0,0.0
41.805,12.485,2019,7,0,0.0
41.805,12.485,2019,8,0,0.0
41.805,12.485,2019,9,0,0.0
41.805,12.485,2019,10,0,0.0
41.805,12.485,2019,11,0,0.0
41.805,12.485,2019,12,0,0.0
41.805,12.485,2020,1,0,0.0
41.805,12.485,2020,2,0,0.0
41.705,12.465,2019,1,0,0.0
41.705,12.465,2019,2,2,2.0
41.785,12.535,2019,1,0,0.0
41.785,12.535,2019,3,0,0.0
41.785,12.535,2019,5,0,0.0
41.785,12.535,2019,6,0,0.0
41.785,12.535,2019,8,0,0.0
41.785,12.535,2019,9,0,0.0
41.785,12.535,2019,11,0,0.0
41.735,12.355,2019,1,0,0.0
41.735,12.355,2019,3,0,0.0
41.735,12.355,2019,5,0,0.0
41.735,12.355,2019,6,0,0.0
41.735,12.355,2019,8,0,0.0
41.735,12.355,2019,9,0,0.0
41.735,12.355,2019,10,0,0.0
41.735,12.355,2020,2,0,0.0
41.845,12.575,2019,1,0,0.0
41.845,12.575,2019,2,0,0.0
41.845,12.575,2019,3,0,0.0
41.845,12.575,2019,4,0,0.0
41.845,12.575,2019,5,0,0.0
41.845,12.575,2019,6,0,0.0
41.845,12.575,2019,7,0,0.0
41.845,12.575,2019,8,0,0.0
41.845,12.575,2019,9,0,0.0
41.845,12.575,2019,10,0,0.0
41.845,12.575,2019,11,0,0.0
41.845,12.575,2019,12,0,0.0
41.845,12.575,2020,1,0,0.0
41.845,12.575,2020,2,0,0.0
41.855,12.255,2019,1,0,0.0
41.855,12.255,2019,2,0,0.0
41.855,12.255,2019,3,0,0.0
41.855,12.255,2019,5,0,0.0
41.855,12.255,2019,6,0,0.0
41.855,12.255,2019,9,0,0.0
41.855,12.255,2019,10,0,0.0
41.855,12.255,2019,11,0,0.0
41.855,12.255,2020,1,0,0.0
41.855,12.255,2020,2,0,0.0
41.925,12.635,2019,1,0,0.0
41.925,12.635,2019,2,0,0.0
41.925,12.635,2019,3,0,0.0
41.925,12.635,2019,4,0,0.0
41.925,12.635,2019,5,0,0.0
41.925,12.635,2019,6,0,0.0
41.925,12.635,2019,7,0,0.0
41.925,12.635,2019,9,0,0.0
41.925,12.635,2019,10,0,0.0
41.925,12.635,2019,12,0,0.0
41.925,12.635,2020,1,0,0.0
41.885,12.705,2019,1,0,0.0
41.945,12.395,2019,1,0,0.0
41.945,12.395,2019,4,0,0.0
41.945,12.395,2019,6,0,0.0
41.945,12.395,2019,7,0,0.0
41.945,12.395,2019,9,0,0.0
41.945,12.395,2019,10,0,0.0
41.945,12.395,2019,12,0,0.0
41.945,12.395,2020,1,0,0.0
41.945,12.395,2020,2,0,0.0
41.745,12.285,2019,1,0,0.0
41.745,12.285,2019,2,0,0.0
41.745,12.285,2019,3,0,0.0
41.745,12.285,2019,4,0,0.0
41.745,12.285,2019,6,0,0.0
41.745,12.285,2019,8,0,0.0
41.745,12.285,2019,12,0,0.0
41.735,12.315,2019,1,0,0.0
41.735,12.315,2019,2,0,0.0
41.735,12.315,2019,3,0,0.0
41.735,12.315,2019,7,0,0.0
41.735,12.315,2019,9,0,0.0
41.735,12.315,2019,10,0,0.0
41.735,12.315,2019,12,0,0.0
41.735,12.315,2020,1,0,0.0
41.985,12.405,2019,1,0,0.0
41.985,12.405,2019,2,0,0.0
41.985,12.405,2019,3,0,0.0
41.985,12.405,2019,4,0,0.0
41.985,12.405,2019,6,0,0.0
41.985,12.405,2019,8,0,0.0
41.985,12.405,2019,9,0,0.0
41.985,12.405,2019,10,0,0.0
41.985,12.405,2019,11,1,1.0
41.985,12.405,2019,12,0,0.0
41.985,12.405,2020,1,0,0.0
41.985,12.405,2020,2,0,0.0
41.805,12.505,2019,1,0,0.0
41.805,12.505,2019,3,1,1.0
41.805,12.505,2019,4,0,0.0
41.805,12.505,2019,5,0,0.0
41.805,12.505,-1,-1,0,0.0
41.805,12.505,2019,6,0,0.0
41.805,12.505,2019,8,0,0.0
41.805,12.505,2019,11,0,0.0
41.805,12.505,2019,12,0,0.0
41.805,12.505,2020,1,0,0.0
41.965,12.505,2019,1,0,0.0
41.965,12.505,2019,3,0,0.0
41.965,12.505,2019,6,0,0.0
41.965,12.505,2019,7,0,0.0
41.965,12.505,2019,8,0,0.0
41.965,12.505,2019,9,0,0.0
41.965,12.505,2019,10,0,0.0
41.965,12.505,2019,11,0,0.0
41.965,12.505,2019,12,0,0.0
41.965,12.505,2020,2,0,0.0
41.865,12.365,2019,1,0,0.0
41.865,12.365,2019,2,0,0.0
41.865,12.365,2019,5,0,0.0
41.865,12.365,2019,8,0,0.0
41.865,12.365,2019,9,0,0.0
41.865,12.365,2019,10,0,0.0
41.865,12.365,2019,11,0,0.0
41.865,12.365,2019,12,0,0.0
41.735,12.335,2019,1,0,0.0
41.735,12.335,2019,2,0,0.0
41.735,12.335,2019,6,0,0.0
41.885,12.385,2019,1,0,0.0
41.885,12.385,2019,2,0,0.0
41.885,12.385,2019,3,0,0.0
41.885,12.385,2019,4,0,0.0
41.885,12.385,2019,5,0,0.0
41.885,12.385,2019,9,0,0.0
41.885,12.385,2019,10,0,0.0
41.885,12.385,2019,11,0,0.0
41.885,12.385,2019,12,0,0.0
41.885,12.385,2020,1,0,0.0
41.885,12.385,2020,2,0,0.0
41.885,12.555,2019,1,0,0.0
41.885,12.555,2019,2,0,0.0
41.885,12.555,2019,3,0,0.0
41.885,12.555,2019,4,2,2.0
41.885,12.555,2019,5,0,0.0
41.885,12.555,2019,6,1,1.0
41.885,12.555,2019,7,0,0.0
41.885,12.555,2019,8,0,0.0
41.885,12.555,2019,10,0,0.0
41.885,12.555,2019,11,0,0.0
41.885,12.555,2019,12,0,0.0
41.885,12.555,2020,1,0,0.0
41.885,12.555,2020,2,0,0.0
41.805,12.515,2019,1,0,0.0
41.805,12.515,2019,3,0,0.0
41.805,12.515,2019,4,0,0.0
41.805,12.515,2019,5,0,0.0
41.805,12.515,2019,9,0,0.0
41.805,12.515,2019,11,0,0.0
41.805,12.515,2019,12,0,0.0
41.805,12.515,2020,2,0,0.0
41.915,12.355,2019,1,0,0.0
41.915,12.355,2019,2,2,2.0
41.915,12.355,2019,5,0,0.0
41.915,12.355,2019,6,0,0.0
41.915,12.355,2019,7,0,0.0
41.915,12.355,2019,8,0,0.0
41.915,12.355,2019,9,0,0.0
41.915,12.355,2019,10,0,0.0
41.915,12.355,2019,11,0,0.0
41.915,12.355,2019,12,0,0.0
41.915,12.355,2020,1,0,0.0
41.915,12.355,2020,2,0,0.0
41.755,12.525,2019,1,0,0.0
41.755,12.525,2019,9,0,0.0
41.715,12.445,2019,1,0,0.0
41.715,12.445,2019,2,0,0.0
41.715,12.445,2019,5,0,0.0
41.715,12.445,2019,7,0,0.0
41.715,12.445,2019,8,0,0.0
41.715,12.445,2019,10,0,0.0
41.715,12.445,2019,11,0,0.0
41.715,12.445,2020,2,0,0.0
41.915,12.365,2019,1,0,0.0
41.915,12.365,2019,3,0,0.0
41.915,12.365,2019,5,0,0.0
41.915,12.365,2019,6,0,0.0
41.915,12.365,2019,7,0,0.0
41.915,12.365,2019,8,0,0.0
41.915,12.365,2019,9,0,0.0
41.915,12.365,2019,10,0,0.0
41.915,12.365,2019,11,0,0.0
41.915,12.365,2019,12,0,0.0
41.915,12.365,2020,1,0,0.0
41.915,12.365,2020,2,0,0.0
41.795,12.405,2019,1,0,0.0
41.795,12.405,2019,3,0,0.0
41.795,12.405,2019,5,0,0.0
41.795,12.405,2019,8,0,0.0
41.795,12.405,2019,9,0,0.0
41.795,12.405,2019,10,0,0.0
41.795,12.405,2019,11,0,0.0
41.795,12.405,2019,12,0,0.0
41.795,12.405,2020,1,1,1.0
41.795,12.405,2020,2,0,0.0
41.745,12.265,2019,1,2,2.0
41.745,12.265,2019,4,0,0.0
41.745,12.265,2019,5,0,0.0
41.745,12.265,2019,6,0,0.0
41.745,12.265,2019,7,0,0.0
41.745,12.265,2019,8,0,0.0
41.745,12.265,2019,10,0,0.0
41.745,12.265,2019,11,0,0.0
41.745,12.265,2019,12,0,0.0
41.745,12.265,2020,1,0,0.0
41.745,12.265,2020,2,0,0.0
41.855,12.415,2019,1,0,0.0
41.855,12.415,2019,2,0,0.0
41.855,12.415,2019,3,0,0.0
41.855,12.415,2019,4,0,0.0
41.855,12.415,2019,5,0,0.0
41.855,12.415,2019,6,0,0.0
41.855,12.415,2019,7,0,0.0
41.855,12.415,2019,8,0,0.0
41.855,12.415,2019,9,0,0.0
41.855,12.415,2019,10,0,0.0
41.855,12.415,2019,11,0,0.0
41.855,12.415,2019,12,0,0.0
41.855,12.415,2020,1,0,0.0
41.855,12.415,2020,2,0,0.0
41.915,12.655,2019,1,0,0.0
41.915,12.655,2019,3,0,0.0
41.915,12.655,2019,4,0,0.0
41.915,12.655,2019,5,0,0.0
41.915,12.655,2019,6,0,0.0
41.915,12.655,2019,7,0,0.0
41.915,12.655,2019,8,0,0.0
41.915,12.655,2019,9,0,0.0
41.915,12.655,2019,10,0,0.0
41.915,12.655,2019,11,0,0.0
41.915,12.655,2019,12,0,0.0
41.915,12.655,2020,2,0,0.0
41.915,12.675,2019,1,0,0.0
41.915,12.675,2019,2,0,0.0
41.915,12.675,2019,6,0,0.0
41.915,12.675,2019,7,0,0.0
41.915,12.675,2019,9,0,0.0
41.915,12.675,2019,10,0,0.0
41.915,12.675,2019,11,0,0.0
41.915,12.675,2019,12,0,0.0
41.915,12.675,2020,1,0,0.0
41.815,12.565,2019,1,0,0.0
41.815,12.565,2019,4,0,0.0
41.815,12.565,2019,10,0,0.0
41.785,12.345,2019,1,0,0.0
41.785,12.345,2019,3,0,0.0
41.785,12.345,2019,4,0,0.0
41.785,12.345,2019,5,0,0.0
41.785,12.345,2019,6,0,0.0
41.785,12.345,2019,10,0,0.0
41.785,12.345,2019,11,0,0.0
41.785,12.345,2019,12,0,0.0
41.785,12.345,2020,1,0,0.0
41.785,12.345,2020,2,0,0.0
41.735,12.295,2019,1,0,0.0
41.735,12.295,2019,2,0,0.0
41.735,12.295,2019,4,0,0.0
41.735,12.295,2019,5,0,0.0
41.735,12.295,2019,6,0,0.0
41.735,12.295,2019,7,0,0.0
41.735,12.295,2019,8,0,0.0
41.735,12.295,2019,9,0,0.0
41.735,12.295,2019,10,0,0.0
41.735,12.295,2019,11,0,0.0
41.735,12.295,2019,12,0,0.0
41.735,12.295,2020,1,0,0.0
41.735,12.295,2020,2,0,0.0
41.865,12.405,2019,1,0,0.0
41.865,12.405,2019,3,0,0.0
41.865,12.405,2019,6,0,0.0
41.865,12.405,2019,7,0,0.0
41.865,12.405,2019,9,0,0.0
41.845,12.645,2019,1,0,0.0
41.845,12.645,2019,3,0,0.0
41.845,12.645,2019,4,0,0.0
41.845,12.645,2019,5,0,0.0
41.845,12.645,2019,6,0,0.0
41.845,12.645,2019,10,0,0.0
41.845,12.645,2020,1,0,0.0
41.925,12.395,2019,1,0,0.0
41.925,12.395,2019,3,0,0.0
41.925,12.395,2019,4,0,0.0
41.925,12.395,2019,5,0,0.0
41.925,12.395,2019,8,0,0.0
41.925,12.395,2019,9,0,0.0
41.925,12.395,2019,10,0,0.0
41.925,12.395,2019,12,0,0.0
41.925,12.395,2020,1,0,0.0
41.855,12.515,2019,1,0,0.0
41.855,12.515,2019,3,0,0.0
41.855,12.515,2019,4,0,0.0
41.855,12.515,2019,5,0,0.0
41.855,12.515,2019,6,0,0.0
41.855,12.515,2019,7,0,0.0
41.855,12.515,2019,8,0,0.0
41.855,12.515,2019,9,0,0.0
41.855,12.515,2019,10,0,0.0
41.855,12.515,2019,11,0,0.0
41.855,12.515,2019,12,0,0.0
41.995,12.375,2019,1,6,6.0
41.995,12.375,2019,2,0,0.0
41.995,12.375,2019,4,0,0.0
41.995,12.375,2019,5,0,0.0
41.995,12.375,2019,10,0,0.0
41.995,12.375,2020,2,0,0.0
41.735,12.595,2019,1,0,0.0
41.735,12.595,2019,11,0,0.0
41.745,12.505,2019,1,0,0.0
41.745,12.505,2019,6,0,0.0
41.745,12.505,2019,7,0,0.0
41.775,12.375,2019,1,0,0.0
41.775,12.375,2019,2,0,0.0
41.775,12.375,2019,3,0,0.0
41.775,12.375,2019,4,1,1.0
41.775,12.375,2019,5,0,0.0
41.775,12.375,2019,7,0,0.0
41.775,12.375,2019,8,0,0.0
41.775,12.375,2019,9,0,0.0
41.775,12.375,2019,10,0,0.0
41.775,12.375,2019,11,0,0.0
41.775,12.375,2019,12,0,0.0
41.775,12.375,2020,1,0,0.0
41.775,12.375,2020,2,0,0.0
41.795,12.385,2019,1,0,0.0
41.795,12.385,2019,2,0,0.0
41.795,12.385,2019,3,0,0.0
41.795,12.385,2019,4,0,0.0
41.795,12.385,2019,7,0,0.0
41.795,12.385,2019,8,0,0.0
41.795,12.385,2019,9,0,0.0
41.795,12.385,2019,11,0,0.0
41.795,12.385,2019,12,0,0.0
41.795,12.385,2020,2,0,0.0
41.785,12.475,2019,1,0,0.0
41.785,12.475,2019,3,0,0.0
41.785,12.475,2019,5,0,0.0
41.785,12.475,2019,6,0,0.0
41.785,12.475,2019,11,0,0.0
41.785,12.475,2020,1,0,0.0
41.805,12.465,2019,1,1,1.0
41.805,12.465,2019,3,0,0.0
41.805,12.465,2019,4,0,0.0
41.805,12.465,2019,5,0,0.0
41.805,12.465,2019,7,0,0.0
41.805,12.465,2019,8,0,0.0
41.805,12.465,2019,10,0,0.0
41.805,12.465,2019,11,0,0.0
41.805,12.465,2019,12,0,0.0
41.805,12.465,2020,1,0,0.0
41.805,12.465,2020,2,0,0.0
41.895,12.645,2019,1,0,0.0
41.895,12.645,2019,2,0,0.0
41.895,12.645,2019,3,0,0.0
41.895,12.645,2019,4,0,0.0
41.895,12.645,2019,5,0,0.0
41.895,12.645,2019,6,0,0.0
41.895,12.645,2019,9,0,0.0
41.895,12.645,2019,11,0,0.0
41.895,12.645,2019,12,0,0.0
41.895,12.645,2020,1,0,0.0
41.895,12.645,2020,2,0,0.0
41.975,12.585,2019,1,0,0.0
41.975,12.585,2019,8,3,3.0
41.715,12.595,2019,1,0,0.0
41.935,12.335,2019,1,0,0.0
41.935,12.335,2019,7,0,0.0
41.935,12.335,2020,1,0,0.0
41.855,12.695,2019,1,0,0.0
41.855,12.695,2019,2,0,0.0
41.855,12.695,2019,3,0,0.0
41.855,12.695,2019,4,0,0.0
41.855,12.695,2019,9,0,0.0
41.855,12.695,2019,10,0,0.0
41.855,12.695,2019,12,0,0.0
41.905,12.715,2019,1,0,0.0
41.905,12.715,2019,6,0,0.0
41.905,12.715,2019,9,1,1.0
41.905,12.705,2019,1,2,2.0
41.905,12.705,2019,2,0,0.0
41.905,12.705,2019,3,0,0.0
41.905,12.705,2019,4,0,0.0
